Date,BND,GLD,SPY,USO,ret_BND,ret_GLD,ret_SPY,ret_USO,mom_ret_BND,mom_ret_GLD,mom_ret_SPY,mom_ret_USO,vol_ret_BND,vol_ret_GLD,vol_ret_SPY,vol_ret_USO,Hidden_state_t+1
2018-10-08,63.550079345703125,112.54000091552734,258.1038513183594,125.44000244140625,-0.0003856567660613761,-0.011133826368821452,0.0,-0.0006375056157252931,-0.013678649888339174,-0.0440653489123064,0.03352743230247046,0.08030847528765016,0.0017973583931710894,0.005890016454219936,0.004000756203138976,0.014122420282023401,0
2018-10-09,63.67270278930664,112.5999984741211,257.7271728515625,126.55999755859375,0.0019276969033098842,0.0005329800140063239,-0.0014604725815279991,0.008888908664000304,-0.010364095812776586,-0.04302209879316957,0.032961635287049935,0.1265125678182543,0.0018491955129020755,0.005889368636503313,0.00394679074634364,0.013174594014612242,1
2018-10-10,63.623619079589844,112.87999725341797,249.5667266845703,123.04000091552734,-0.0007711725119581279,0.0024835810584159217,-0.03217523478164307,-0.028206971530613325,-0.010757024043808822,-0.02967578198002819,-0.0032507808015799396,0.09758847692376554,0.0018279115903750275,0.005574426167872446,0.00819078767652974,0.014843345732387882,0
2018-10-11,63.80350875854492,115.77999877929688,244.0697021484375,119.5999984741211,0.00282341447239281,0.025366544894876334,-0.0222724720153304,-0.02835668443987925,-0.007428586443652548,-0.004567191252876617,-0.02762466293712234,0.05853646263979794,0.0019618333971329572,0.00798648908179907,0.009181150364803724,0.01560690327942065,1
2018-10-12,63.78709030151367,115.2300033569336,247.45941162109375,120.95999908447266,-0.00025736154924932826,-0.0047616679491750925,0.013792726068590742,0.01130707610403272,-0.00957799719802541,-0.005020735956765762,-0.010053258001228707,0.06771815838696241,0.0019404551558920684,0.007909742945390208,0.009911933200513845,0.015755516330552045,0
2018-10-15,63.770782470703125,116.0,246.06944274902344,121.04000091552734,-0.0002556930520237517,0.006660030947980057,-0.005632791415850879,0.0006611721815625741,-0.007562943725921903,-0.004815949835094493,-0.01454263377475571,0.06696493823385087,0.0019398911509733584,0.007957261782278492,0.009917188667711827,0.015729329238653347,1
2018-10-16,63.81980895996094,115.80000305175781,251.4499969482422,121.5199966430664,0.0007684969733417903,-0.0017255996137757622,0.021630366786963298,0.003957753619039446,-0.0036311800768755484,-0.0017255996137751967,0.005230406939741649,0.0751719522430398,0.001899613329363664,0.007961254826229721,0.01117505429573185,0.01544472586952046,0
2018-10-17,63.70537567138672,115.79000091552734,251.494873046875,118.55999755859375,-0.0017946779629384633,-8.637796161615032e-05,0.00017845335116890975,-0.02465968970736263,-0.006944937305650792,-0.002156753611986349,0.0003893496889963853,0.04062521934293809,0.0019102904178495005,0.007936051231291182,0.011165625397739472,0.016072764043566803,1
2018-10-18,63.66452407836914,115.91999816894531,247.86289978027344,116.4800033569336,-0.0006414638701706837,0.001122068685606197,-0.014546833997393857,-0.017699527687414847,-0.007586401175821476,-0.006534865398434621,-0.022643999704324368,0.009661934440722629,0.001879417870544075,0.007913228462132472,0.011273201122417375,0.01642023806412553,0
2018-10-19,63.631839752197266,116.01000213623047,247.7284393310547,117.76000213623047,-0.0005135154831855331,0.0007761304849288288,-0.0005426263209486878,0.010929059852906247,-0.008099916659007009,0.0020709774804476564,-0.020825084493373152,0.017129572343921283,0.001866435963020128,0.007710601445372308,0.011276761041920417,0.016426821504695998,0
